"","city","city_ascii","lat","lng","pop","country"
"6684","IdahoFalls","IdahoFalls",43.46668662,-112.0333014,65787,"United States of America"
"6685","Yakima","Yakima",46.60223167,-120.5046965,93846,"United States of America"
"6686","Wenatchee","Wenatchee",47.42362856,-120.3090237,45892,"United States of America"
"6687","Bakersfield","Bakersfield",35.36997154,-119.0199809,367259,"United States of America"
"6688","Oakland","Oakland",37.76892071,-122.2211034,953044,"United States of America"
"6689","Chico","Chico",39.72862022,-121.8363982,83226.5,"United States of America"
"6690","Monterey","Monterey",36.6002582,-121.8935781,77297.5,"United States of America"
"6691","LosAlamos","LosAlamos",35.89110252,-106.2977084,11997,"United States of America"
"6692","Eugene","Eugene",44.05001019,-123.1000161,195183,"United States of America"
"6693","CoosBay","CoosBay",43.36661521,-124.2165888,23685,"United States of America"
"6694","Bend","Bend",44.071921,-121.3099962,70598.5,"United States of America"
"6695","Cody","Cody",44.52321128,-109.0571007,8976.5,"United States of America"
"6696","CedarRapids","CedarRapids",41.96998212,-91.66002303,149338.5,"United States of America"
"6697","Abilene","Abilene",32.4486253,-99.73278609,108008,"United States of America"
"6698","Brownsville","Brownsville",25.91997988,-97.50000248,174707,"United States of America"
"6699","Tyler","Tyler",32.35108604,-95.30078272,101561.5,"United States of America"
"6700","Concord","Concord",43.20807192,-71.53804712,42646.5,"United States of America"
"6701","KeyWest","KeyWest",24.55523114,-81.78274479,27011.5,"United States of America"
"6702","WestPalmBeach","WestPalmBeach",26.74501996,-80.12362126,675521.5,"United States of America"
"6703","Sarasota","Sarasota",27.33612083,-82.53078699,321223.5,"United States of America"
"6704","DaytonaBeach","DaytonaBeach",29.21055422,-81.0230754,140775.5,"United States of America"
"6705","Gainesville","Gainesville",29.65138002,-82.32503727,158390.5,"United States of America"
"6706","FtMyers","FtMyers",26.64029767,-81.86049199,120810.5,"United States of America"
"6707","Brunswick","Brunswick",31.1496865,-81.49165145,31785.5,"United States of America"
"6708","Augusta","Augusta",33.46081158,-81.98498051,152895.5,"United States of America"
"6709","Vicksburg","Vicksburg",32.3524813,-90.8777452,24669.5,"United States of America"
"6710","MyrtleBeach","MyrtleBeach",33.68891136,-78.8869784,37333.5,"United States of America"
"6711","Charleston","Charleston",32.79237693,-79.99210474,254295,"United States of America"
"6712","Peoria","Peoria",40.69998212,-89.67004114,142622,"United States of America"
"6713","Evansville","Evansville",37.97469627,-87.5558291,144788,"United States of America"
"6714","Louisville","Louisville",38.22501691,-85.74870427,595819.5,"United States of America"
"6715","Lexington","Lexington",38.05001467,-84.50002079,244972,"United States of America"
"6716","Charlotte","Charlotte",35.20499453,-80.83003809,943574.5,"United States of America"
"6717","Youngstown","Youngstown",41.09969932,-80.64973902,194765,"United States of America"
"6718","Canton","Canton",40.79886497,-81.37863509,168410,"United States of America"
"6719","Chattanooga","Chattanooga",35.06998985,-85.25000086,206571.5,"United States of America"
"6720","Charlottesville","Charlottesville",38.02918907,-78.47692591,61314,"United States of America"
"6721","Lynchburg","Lynchburg",37.4136194,-79.14246668,84581,"United States of America"
"6722","Wausau","Wausau",44.95915367,-89.6299919,56100.5,"United States of America"
"6723","Ithaca","Ithaca",42.44057355,-76.4969434,45544.5,"United States of America"
"6724","Harrisburg","Harrisburg",40.27359987,-76.88474919,289210,"United States of America"
"6725","Bangor","Bangor",44.80115297,-68.77834477,40843,"United States of America"
"6726","Saginaw","Saginaw",43.4194802,-83.95082951,89457.5,"United States of America"
"6727","Ketchikan","Ketchikan",55.3562193,-131.6639895,8121,"United States of America"
"6728","Unalaska","Unalaska",53.868584,-166.5316028,1938.5,"United States of America"
"6729","Togiak","Togiak",59.07036101,-160.3783234,236,"United States of America"
"6730","RedDevil","RedDevil",61.76099632,-157.3125273,24,"United States of America"
"6731","HooperBay","HooperBay",61.53108787,-166.0965648,623,"United States of America"
"6732","Wainwright","Wainwright",70.63688865,-160.0383041,174,"United States of America"
"6733","Galena","Galena",64.73329551,-156.9269953,485,"United States of America"
"6734","Kaktovik","Kaktovik",70.08785552,-143.6029132,101,"United States of America"
"6735","Skagway","Skagway",59.45832033,-135.3138959,955,"United States of America"
"6736","Cordova","Cordova",60.5427761,-145.7574962,1622.5,"United States of America"
"6737","Kenai","Kenai",60.55435162,-151.2580131,6580.5,"United States of America"
"6738","FortYukon","FortYukon",66.56468243,-145.2737789,833,"United States of America"
"6739","SanBernardino","SanBernardino",34.12038373,-117.3000342,973690.5,"United States of America"
"6740","Bridgeport","Bridgeport",41.17997866,-73.19996118,578545,"United States of America"
"6741","InternationalFalls","InternationalFalls",48.60112775,-93.4108464,10832,"United States of America"
"6742","StPaul","StPaul",44.94398663,-93.08497481,509961,"United States of America"
"6743","Billings","Billings",45.78830202,-108.5400004,102151.5,"United States of America"
"6744","GreatFalls","GreatFalls",47.50029055,-111.299987,61316.5,"United States of America"
"6745","Missoula","Missoula",46.87224103,-113.9930526,68010,"United States of America"
"6746","Minot","Minot",48.23249392,-101.2958173,37162,"United States of America"
"6747","Fargo","Fargo",46.8772278,-96.7894257,127472.5,"United States of America"
"6748","Hilo","Hilo",19.69999778,-155.0900273,47720.5,"United States of America"
"6749","Olympia","Olympia",47.03804486,-122.899434,100950,"United States of America"
"6750","Spokane","Spokane",47.66999595,-117.4199494,272483.5,"United States of America"
"6751","Flagstaff","Flagstaff",35.19809572,-111.6505083,60779.5,"United States of America"
"6752","Tucson","Tucson",32.20499676,-110.8899862,670953.5,"United States of America"
"6753","Fresno","Fresno",36.7477169,-119.7729841,540768,"United States of America"
"6754","Eureka","Eureka",40.80222394,-124.1474974,34012,"United States of America"
"6755","ColoradoSprings","ColoradoSprings",38.86296246,-104.7919863,427272,"United States of America"
"6756","Reno","Reno",39.52997601,-119.8200096,265363.5,"United States of America"
"6757","Elko","Elko",40.83250633,-115.7619886,17537,"United States of America"
"6758","Albuquerque","Albuquerque",35.10497479,-106.6413308,725723,"United States of America"
"6759","Casper","Casper",42.86661989,-106.3124878,56149,"United States of America"
"6760","Topeka","Topeka",39.05000531,-95.66998499,126830.5,"United States of America"
"6761","Tulsa","Tulsa",36.12000327,-95.93002079,669434,"United States of America"
"6762","SiouxFalls","SiouxFalls",43.54998903,-96.7299978,148030,"United States of America"
"6763","Shreveport","Shreveport",32.50001752,-93.77002344,224099,"United States of America"
"6764","BatonRouge","BatonRouge",30.45794578,-91.14015812,322710.5,"United States of America"
"6765","FtWorth","FtWorth",32.73997703,-97.34003809,1090830,"United States of America"
"6766","CorpusChristi","CorpusChristi",27.74281435,-97.40189478,249977.5,"United States of America"
"6767","Austin","Austin",30.26694969,-97.74277836,919684,"United States of America"
"6768","Amarillo","Amarillo",35.22998008,-101.8299966,178526,"United States of America"
"6769","ElPaso","ElPaso",31.77998395,-106.5099952,658331,"United States of America"
"6770","Laredo","Laredo",27.50613629,-99.50721847,322768.5,"United States of America"
"6771","Montgomery","Montgomery",32.36160219,-86.27918868,194491.5,"United States of America"
"6772","Tallahassee","Tallahassee",30.44998761,-84.28003422,187402.5,"United States of America"
"6773","Orlando","Orlando",28.50997683,-81.38003036,778985,"United States of America"
"6774","Savannah","Savannah",32.02110618,-81.10999516,155848.5,"United States of America"
"6775","Indianapolis","Indianapolis",39.74998842,-86.17004806,1104641.5,"United States of America"
"6776","Knoxville","Knoxville",35.97001243,-83.92003036,417137,"United States of America"
"6777","Baltimore","Baltimore",39.29999005,-76.61998499,1432946,"United States of America"
"6778","Syracuse","Syracuse",43.04999371,-76.15001367,403873.5,"United States of America"
"6779","SaultSteMarie","SaultSteMarie",46.49526145,-84.34527572,50173.5,"United States of America"
"6780","Sitka","Sitka",57.06039769,-135.3275494,8110,"United States of America"
"6781","Helena","Helena",46.59274904,-112.035291,33032.5,"United States of America"
"6782","Bismarck","Bismarck",46.80831728,-100.7833163,60288.5,"United States of America"
"6783","Boise","Boise",43.60859011,-116.2274899,242029,"United States of America"
"6784","Sacramento","Sacramento",38.57502138,-121.4700381,1035949,"United States of America"
"6785","SaltLakeCity","SaltLakeCity",40.7750163,-111.9300519,572013,"United States of America"
"6786","Cheyenne","Cheyenne",41.14000694,-104.8197107,64185,"United States of America"
"6787","DesMoines","DesMoines",41.57998008,-93.61998092,286917.5,"United States of America"
"6788","Omaha","Omaha",41.24000083,-96.00999007,643034,"United States of America"
"6789","OklahomaCity","OklahomaCity",35.47004295,-97.51868351,660475,"United States of America"
"6790","Pierre","Pierre",44.36833701,-100.350552,13734.5,"United States of America"
"6791","Raleigh","Raleigh",35.81878135,-78.64469344,789991.5,"United States of America"
"6792","Cleveland","Cleveland",41.4699868,-81.69499821,1169757,"United States of America"
"6793","Cincinnati","Cincinnati",39.16188479,-84.45692265,971191,"United States of America"
"6794","Nashville","Nashville",36.16997438,-86.77998499,703926,"United States of America"
"6795","Memphis","Memphis",35.1199868,-89.99999516,753843.5,"United States of America"
"6796","Milwaukee","Milwaukee",43.05265505,-87.91996708,983590,"United States of America"
"6797","Buffalo","Buffalo",42.87997825,-78.88000208,647778.5,"United States of America"
"6798","Pittsburgh","Pittsburgh",40.4299986,-79.99998539,1535267.5,"United States of America"
"6799","Kodiak","Kodiak",57.78999839,-152.4069869,7804.5,"United States of America"
"6800","ColdBay","ColdBay",55.20000144,-162.7150916,154,"United States of America"
"6801","Bethel","Bethel",60.79330345,-161.7557961,5440.5,"United States of America"
"6802","PointHope","PointHope",68.34772605,-166.8080201,461,"United States of America"
"6803","Barrow","Barrow",71.29056968,-156.78858,3412,"United States of America"
"6804","Nome","Nome",64.50610008,-165.4063744,3021,"United States of America"
"6805","Juneau","Juneau",58.31412661,-134.419997,26172,"United States of America"
"6806","Fairbanks","Fairbanks",64.83698427,-147.7106586,43608.5,"United States of America"
"6807","PrudhoeBay","PrudhoeBay",70.29218101,-148.6693598,2337,"United States of America"
"6808","Minneapolis","Minneapolis",44.97997927,-93.25178634,1491886.5,"United States of America"
"6809","Honolulu","Honolulu",21.30687644,-157.8579979,578828.5,"United States of America"
"6810","Seattle","Seattle",47.57000205,-122.339985,1821684.5,"United States of America"
"6811","Phoenix","Phoenix",33.53997988,-112.0699917,2436022.5,"United States of America"
"6812","SanDiego","SanDiego",32.82002382,-117.1799899,1938570.5,"United States of America"
"6813","StLouis","StLouis",38.63501772,-90.23998051,1259958,"United States of America"
"6814","NewOrleans","NewOrleans",29.99500246,-90.03996688,527428.5,"United States of America"
"6815","Dallas","Dallas",32.82002382,-96.84001693,3004852,"United States of America"
"6816","Boston","Boston",42.32996014,-71.07001367,2528070.5,"United States of America"
"6817","Tampa","Tampa",27.94698793,-82.45862085,1319232.5,"United States of America"
"6818","Philadelphia","Philadelphia",39.99997316,-75.16999597,3504775,"United States of America"
"6819","Detroit","Detroit",42.32996014,-83.08005579,2526135,"United States of America"
"6820","Anchorage","Anchorage",61.21996991,-149.9002149,252068,"United States of America"
"6821","Denver","Denver",39.73918805,-104.984016,1930799.5,"United States of America"
"6822","Houston","Houston",29.81997438,-95.33997929,4053287,"United States of America"
"6823","Miami","Miami",25.7876107,-80.22410608,2983947,"United States of America"
"6824","Atlanta","Atlanta",33.83001385,-84.39994938,2464454,"United States of America"
"6825","Chicago","Chicago",41.82999066,-87.75005497,5915976,"United States of America"
"6826","WashingtonDC","WashingtonDC",38.89954938,-77.00941858,2445216.5,"United States of America"
"6827","NewYork","NewYork",40.74997906,-73.98001693,13524139,"United States of America"
"6828","Christiansted","Christiansted",17.75037518,-64.749986,32543,"United States Virgin Islands"
"6829","ColoniadelSacramento","ColoniadelSacramento",-34.47999901,-57.84000247,21714,"Uruguay"
"6830","FrayBentos","FrayBentos",-33.13899903,-58.30399747,23279,"Uruguay"
"6831","Canelones","Canelones",-34.53800401,-56.28400149,19698,"Uruguay"
"6832","Florida","Florida",-34.09900201,-56.21499845,32234,"Uruguay"
"6833","Artigas","Artigas",-30.41598712,-56.48602014,32072.5,"Uruguay"
"6834","BaltasarBrum","BaltasarBrum",-30.7300248,-57.31997441,2432,"Uruguay"
"6835","Tranqueras","Tranqueras",-31.20002195,-55.74996688,4775.5,"Uruguay"
"6836","Tacuarembo","Tacuarembo",-31.70996499,-55.98000452,53065.5,"Uruguay"
"6837","PasodelosToros","PasodelosToros",-32.8100012,-56.51004968,11450,"Uruguay"
"6838","Vergara","Vergara",-32.92999388,-53.94999923,3749,"Uruguay"
"6839","TreintayTres","TreintayTres",-33.23002724,-54.38002466,26668.5,"Uruguay"
"6840","SantaLucia","SantaLucia",-34.47000324,-56.39997888,15264.5,"Uruguay"
"6841","JoseBatlleyOrdonez","JoseBatlleyOrdonez",-33.47001259,-55.12000533,2438,"Uruguay"
